TaskNo.	Using Tdma	SendTime	ReceiveTime	SourceIP	OffLoadingIP	Length	Rtt	isLoad	exceed
2106	0	2107004	2107005	10.1.1.2	10.1.1.1	6	1	0	0
2107	0	2108004	2108012	10.1.1.2	10.1.5.1	6	8	0	0
2108	0	2109004	2109004	10.1.1.2	10.1.1.1	6	0	0	0
2109	0	2110004	2110013	10.1.1.2	10.1.3.1	6	9	0	0
2110	0	2111004	2111004	10.1.1.2	10.1.1.1	6	0	0	0
2111	0	2112004	2112004	10.1.1.2	10.1.1.1	6	0	0	0
2112	0	2113004	2113012	10.1.1.2	10.1.3.1	6	8	0	0
2113	0	2114004	2114012	10.1.1.2	10.1.5.1	6	8	0	0
2114	0	2115004	2115014	10.1.1.2	10.1.3.1	6	10	0	0
2115	0	2116004	2116013	10.1.1.2	10.1.5.1	6	9	0	0
2116	0	2117004	2117004	10.1.1.2	10.1.1.1	6	0	0	0
2117	0	2118004	2118012	10.1.1.2	10.1.3.1	6	8	0	0
2118	0	2119004	2119004	10.1.1.2	10.1.1.1	6	0	0	0
2119	0	2120004	2120004	10.1.1.2	10.1.1.1	6	0	0	0
2120	0	2121004	2121012	10.1.1.2	10.1.3.1	6	8	0	0
2121	0	2122004	2122004	10.1.1.2	10.1.1.1	6	0	0	0
2122	0	2123004	2123004	10.1.1.2	10.1.1.1	6	0	0	0
2123	0	2124004	2124005	10.1.1.2	10.1.1.1	6	1	0	0
2124	0	2125004	2125013	10.1.1.2	10.1.5.1	6	9	0	0
2125	0	2126004	2126012	10.1.1.2	10.1.3.1	6	8	0	0
2126	0	2127004	2127012	10.1.1.2	10.1.3.1	6	8	0	0
2127	0	2128004	2128012	10.1.1.2	10.1.3.1	6	8	0	0
2128	0	2129004	2129013	10.1.1.2	10.1.3.1	6	9	0	0
2129	0	2130004	2130013	10.1.1.2	10.1.5.1	6	9	0	0
2130	0	2131004	2131012	10.1.1.2	10.1.3.1	6	8	0	0
2131	0	2132004	2132012	10.1.1.2	10.1.5.1	6	8	0	0
2132	0	2133004	2133004	10.1.1.2	10.1.1.1	6	0	0	0
2133	0	2134004	2134013	10.1.1.2	10.1.5.1	6	9	0	0
2134	0	2135004	2135013	10.1.1.2	10.1.5.1	6	9	0	0
2135	0	2136004	2136004	10.1.1.2	10.1.1.1	6	0	0	0
2136	0	2137004	2137004	10.1.1.2	10.1.1.1	6	0	0	0
2137	0	2138004	2138013	10.1.1.2	10.1.3.1	6	9	0	0
2138	0	2139004	2139012	10.1.1.2	10.1.5.1	6	8	0	0
2139	0	2140004	2140005	10.1.1.2	10.1.1.1	6	1	0	0
2140	0	2141004	2141012	10.1.1.2	10.1.5.1	6	8	0	0
2141	0	2142004	2142013	10.1.1.2	10.1.3.1	6	9	0	0
2142	0	2143004	2143012	10.1.1.2	10.1.5.1	6	8	0	0
2143	0	2144004	2144004	10.1.1.2	10.1.1.1	6	0	0	0
2144	0	2145004	2145004	10.1.1.2	10.1.1.1	6	0	0	0
2145	0	2146004	2146013	10.1.1.2	10.1.5.1	6	9	0	0
2146	0	2147004	2147013	10.1.1.2	10.1.5.1	6	9	0	0
2147	0	2148004	2148012	10.1.1.2	10.1.5.1	6	8	0	0
2148	0	2149004	2149012	10.1.1.2	10.1.5.1	6	8	0	0
2149	0	2150004	2150013	10.1.1.2	10.1.5.1	6	9	0	0
